date,section,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count
2019-08-18,global_macro,,,,-0.0063,,1.0
2019-08-19,domestic_core,-0.1251,0.6931,19.0,,,
2019-08-19,global_macro,-0.0001,0.0001,2.0,,,
2019-08-20,domestic_core,0.146,0.5974,19.0,,,
2019-08-20,global_macro,0.0004,0.0007,6.0,,,
2019-08-21,domestic_core,0.2006,0.6812,17.0,,,
2019-08-21,global_macro,-0.016,,1.0,0.8684,,1.0
2019-08-22,domestic_core,0.0803,0.6404,18.0,,,
2019-08-22,global_macro,0.2516,0.4988,4.0,0.0022,,1.0
2019-08-23,domestic_core,-0.0779,0.4993,19.0,,,
2019-08-23,global_macro,0.0003,0.0009,5.0,-0.0033,0.8845,3.0
2019-08-24,domestic_core,-0.0,,1.0,,,
2019-08-24,global_macro,-0.7829,,1.0,-0.4684,,1.0
2019-08-25,domestic_core,-0.3504,0.4689,6.0,,,
2019-08-25,global_macro,-0.2183,0.3332,4.0,-0.8464,,1.0
2019-08-26,domestic_core,-0.2893,0.7776,25.0,,,
2019-08-26,global_macro,0.7077,,1.0,-0.9221,,1.0
2019-08-27,domestic_core,0.1166,0.6482,26.0,,,
2019-08-27,global_macro,0.3575,0.4942,5.0,-0.3402,,1.0
2019-08-28,domestic_core,0.1665,0.5476,13.0,,,
2019-08-28,global_macro,-0.4693,0.4856,3.0,-0.2598,,1.0
2019-08-29,domestic_core,-0.0658,0.4711,13.0,,,
2019-08-29,global_macro,-0.0644,0.3423,3.0,0.3295,0.4368,2.0
2019-08-30,domestic_core,0.2881,0.3864,13.0,,,
2019-08-30,global_macro,0.0,,1.0,-0.7053,,1.0
2019-08-31,global_macro,-0.0005,,1.0,-0.1896,0.3408,2.0
2019-09-01,domestic_core,-0.2876,0.4979,3.0,,,
2019-09-02,domestic_core,0.0189,0.6002,18.0,,,
2019-09-02,global_macro,0.0568,0.1135,4.0,,,
2019-09-03,domestic_core,0.1309,0.6,18.0,,,
2019-09-03,global_macro,0.5,0.7066,2.0,-0.579,0.6374,3.0
2019-09-04,domestic_core,0.1289,0.4884,17.0,,,
2019-09-04,global_macro,-0.4693,0.7469,2.0,0.157,,1.0
2019-09-05,domestic_core,0.2525,0.4201,14.0,,,
2019-09-05,global_macro,0.0061,0.0085,2.0,0.3824,0.395,3.0
2019-09-06,domestic_core,-0.115,0.5618,16.0,,,
2019-09-06,global_macro,0.2767,0.4824,4.0,-0.4955,0.3024,2.0
2019-09-07,global_macro,-0.2555,0.1218,2.0,-0.6076,,1.0
2019-09-08,domestic_core,-0.1988,0.2814,2.0,,,
2019-09-08,global_macro,,,,-0.2496,,1.0
2019-09-09,domestic_core,-0.1055,0.5589,18.0,,,
2019-09-09,global_macro,0.4985,0.709,2.0,-0.0581,,1.0
2019-09-10,domestic_core,0.2432,0.715,13.0,,,
2019-09-10,global_macro,0.3148,0.5749,3.0,-0.0345,0.0966,2.0
2019-09-11,domestic_core,0.1986,0.7713,15.0,,,
2019-09-11,global_macro,0.1939,0.3358,3.0,,,
2019-09-12,global_macro,0.8522,,1.0,0.5101,0.2769,2.0
2019-09-13,global_macro,0.0036,0.0051,2.0,-0.3498,0.6989,2.0
2019-09-14,domestic_core,0.0,,1.0,,,
2019-09-14,global_macro,0.2731,0.82,2.0,,,
2019-09-15,domestic_core,0.2855,0.9398,4.0,,,
2019-09-15,global_macro,0.0003,0.9994,3.0,,,
2019-09-16,domestic_core,-0.0631,0.6929,15.0,,,
2019-09-16,global_macro,0.5713,0.5344,7.0,,,
2019-09-17,domestic_core,0.1555,0.5966,25.0,,,
2019-09-17,global_macro,0.6673,0.5756,7.0,,,
2019-09-18,domestic_core,0.2437,0.6797,20.0,,,
2019-09-18,global_macro,-0.0,,1.0,,,
2019-09-19,domestic_core,0.1642,0.5266,13.0,,,
2019-09-19,global_macro,0.1806,0.3745,7.0,,,
2019-09-20,domestic_core,0.3598,0.4097,9.0,,,
2019-09-20,global_macro,0.1622,0.4728,5.0,,,
2019-09-21,global_macro,-0.0051,0.0064,2.0,,,
2019-09-22,domestic_core,-0.0453,0.6963,4.0,,,
2019-09-22,global_macro,-0.0177,,1.0,,,
2019-09-23,domestic_core,-0.2072,0.6292,15.0,,,
2019-09-23,global_macro,0.0001,0.0001,5.0,,,
2019-09-24,domestic_core,-0.3328,0.4468,16.0,,,
2019-09-24,global_macro,0.4968,0.7114,2.0,-0.5252,,1.0
2019-09-25,domestic_core,0.0011,0.7904,19.0,,,
2019-09-25,global_macro,-0.0017,0.0034,3.0,-0.0613,0.0376,2.0
2019-09-26,domestic_core,0.2789,0.4507,22.0,,,
2019-09-26,global_macro,0.0165,0.021,5.0,,,
2019-09-27,domestic_core,-0.21,0.4524,13.0,,,
2019-09-27,global_macro,-0.0326,0.0463,2.0,-0.5162,,1.0
2019-09-28,global_macro,-0.0075,,1.0,,,
2019-09-29,domestic_core,0.1707,0.8248,5.0,,,
2019-09-29,global_macro,-0.0016,,1.0,-0.0695,,1.0
2019-09-30,domestic_core,0.1092,0.6373,21.0,,,
2019-09-30,global_macro,0.031,0.0695,5.0,,,
2019-10-01,domestic_core,0.069,0.5904,15.0,,,
2019-10-01,global_macro,-0.0,,1.0,,,
2019-10-02,domestic_core,0.2506,0.6086,21.0,,,
2019-10-02,global_macro,-0.0674,0.5594,8.0,-0.3436,0.4233,5.0
2019-10-03,domestic_core,-0.2411,0.6941,7.0,,,
2019-10-03,global_macro,-0.3775,0.5226,3.0,0.2534,,1.0
2019-10-04,domestic_core,-0.0649,0.6389,22.0,,,
2019-10-04,global_macro,-0.0323,,1.0,-0.9524,,1.0
2019-10-05,global_macro,-0.0001,,1.0,,,
2019-10-06,domestic_core,-0.0066,0.5629,7.0,,,
2019-10-06,global_macro,0.0006,,1.0,,,
2019-10-07,domestic_core,0.2232,0.6105,20.0,,,
2019-10-07,global_macro,-0.2496,0.4992,4.0,-0.7901,,1.0
2019-10-08,domestic_core,0.3045,0.5666,17.0,,,
2019-10-08,global_macro,-0.0002,0.0007,4.0,-0.8826,0.0914,2.0
2019-10-09,domestic_core,-0.0338,0.4468,9.0,,,
2019-10-09,global_macro,-0.3789,0.536,2.0,,,
2019-10-10,domestic_core,0.2911,0.7745,12.0,,,
2019-10-10,global_macro,0.0007,0.001,2.0,,,
2019-10-11,domestic_core,-0.2534,0.6047,19.0,,,
2019-10-11,global_macro,0.0048,0.0067,2.0,0.0862,0.4287,8.0
2019-10-12,domestic_core,-0.0,,1.0,,,
2019-10-12,global_macro,-0.4991,0.7067,2.0,,,
2019-10-13,domestic_core,-0.0834,0.2481,6.0,,,
2019-10-13,global_macro,0.0176,,1.0,0.013,,1.0
2019-10-14,domestic_core,0.1093,0.6486,31.0,,,
2019-10-14,global_macro,0.0001,0.0,2.0,0.0237,0.1755,2.0
2019-10-15,domestic_core,0.2027,0.6203,22.0,,,
2019-10-15,global_macro,-0.0962,0.6013,5.0,0.0368,,1.0
2019-10-16,domestic_core,0.0186,0.6575,14.0,,,
2019-10-16,global_macro,0.144,0.2128,2.0,,,
2019-10-17,domestic_core,0.2231,0.5615,14.0,,,
2019-10-17,global_macro,-0.7852,,1.0,0.2852,,1.0
2019-10-18,domestic_core,0.0323,0.6446,15.0,,,
2019-10-18,global_macro,0.0001,,1.0,,,
2019-10-19,domestic_core,0.7987,,1.0,,,
2019-10-19,global_macro,-0.5403,,1.0,,,
2019-10-20,domestic_core,-0.045,0.09,4.0,,,
2019-10-20,global_macro,0.0,,1.0,,,
2019-10-21,domestic_core,0.1872,0.6134,18.0,,,
2019-10-21,global_macro,0.0,,1.0,-0.395,,1.0
2019-10-22,domestic_core,0.3537,0.5679,21.0,,,
2019-10-22,global_macro,0.2504,0.4996,4.0,,,
2019-10-23,domestic_core,0.0982,0.6551,12.0,,,
2019-10-23,global_macro,0.3948,0.7155,4.0,-0.5303,,1.0
2019-10-24,domestic_core,-0.0545,0.6851,15.0,,,
2019-10-24,global_macro,0.0385,,1.0,-0.4038,0.7737,2.0
2019-10-25,domestic_core,-0.0309,0.7859,24.0,,,
2019-10-25,global_macro,-0.1167,0.6423,4.0,-0.1474,,1.0
2019-10-26,domestic_core,-0.0,,1.0,,,
2019-10-26,global_macro,0.0127,,1.0,,,
2019-10-27,domestic_core,-0.3335,0.5763,3.0,,,
2019-10-27,global_macro,-0.8108,,1.0,,,
2019-10-28,domestic_core,0.221,0.3741,20.0,,,
2019-10-28,global_macro,0.1563,0.2578,3.0,-0.3612,0.3896,2.0
2019-10-29,domestic_core,0.067,0.3854,21.0,,,
2019-10-29,global_macro,0.1923,0.4294,5.0,0.0205,0.0215,2.0
2019-10-30,domestic_core,0.1735,0.7164,27.0,,,
2019-10-30,global_macro,0.2743,0.4625,7.0,-0.7164,,1.0
2019-10-31,domestic_core,0.2204,0.6547,20.0,,,
2019-10-31,global_macro,0.2209,0.3924,6.0,0.0822,,1.0
2019-11-01,domestic_core,0.0864,0.2814,15.0,,,
2019-11-01,global_macro,-0.0264,0.0474,3.0,0.2331,0.2837,3.0
2019-11-02,domestic_core,-0.9995,,1.0,,,
2019-11-02,global_macro,0.0097,,1.0,0.0019,,1.0
2019-11-03,domestic_core,0.2013,0.7196,3.0,,,
2019-11-03,global_macro,0.1527,1.1938,2.0,,,
2019-11-04,domestic_core,0.2394,0.4203,30.0,,,
2019-11-04,global_macro,0.5531,0.7218,6.0,,,
2019-11-05,domestic_core,0.2979,0.509,26.0,,,
2019-11-05,global_macro,0.2968,0.514,3.0,-0.7048,,1.0
2019-11-06,domestic_core,0.0142,0.6309,21.0,,,
2019-11-06,global_macro,0.25,0.4999,4.0,,,
2019-11-07,domestic_core,0.0232,0.5949,30.0,,,
2019-11-07,global_macro,0.0036,0.5396,8.0,0.9028,,1.0
2019-11-08,domestic_core,0.0051,0.5285,11.0,,,
2019-11-08,global_macro,0.402,0.5182,3.0,0.0243,0.8364,3.0
2019-11-09,global_macro,0.0054,0.0077,2.0,,,
2019-11-10,domestic_core,0.5039,0.5352,4.0,,,
2019-11-10,global_macro,,,,-0.4174,,1.0
2019-11-11,domestic_core,0.0917,0.4646,19.0,,,
2019-11-11,global_macro,-0.1453,0.3248,5.0,,,
2019-11-12,domestic_core,0.2352,0.5125,23.0,,,
2019-11-12,global_macro,-0.0066,,1.0,-0.2872,0.499,3.0
2019-11-13,domestic_core,0.1497,0.3728,13.0,,,
2019-11-13,global_macro,-0.0,,1.0,0.0657,,1.0
2019-11-14,domestic_core,0.249,0.6059,12.0,,,
2019-11-14,global_macro,-0.0055,0.0077,3.0,,,
2019-11-15,domestic_core,0.2292,0.6223,17.0,,,
2019-11-15,global_macro,-0.5273,,1.0,-0.1008,,1.0
2019-11-16,global_macro,0.28,0.4383,5.0,,,
2019-11-17,domestic_core,0.3339,0.5712,3.0,,,
2019-11-17,global_macro,-0.1037,0.8482,3.0,-0.0016,,1.0
2019-11-18,domestic_core,0.1296,0.7164,19.0,,,
2019-11-18,global_macro,0.0,0.0001,4.0,,,
2019-11-19,domestic_core,-0.1175,0.7672,9.0,,,
2019-11-19,global_macro,0.0001,0.0001,2.0,,,
2019-11-20,domestic_core,-0.3054,0.6347,22.0,,,
2019-11-20,global_macro,0.1748,0.3906,5.0,,,
2019-11-21,domestic_core,-0.2237,0.7756,20.0,,,
2019-11-21,global_macro,-0.2296,0.3063,2.0,0.0579,,1.0
2019-11-22,domestic_core,0.0515,0.5055,20.0,,,
2019-11-22,global_macro,-0.3264,0.469,3.0,,,
2019-11-23,global_macro,0.016,0.0223,2.0,,,
2019-11-24,domestic_core,-0.0015,0.7972,6.0,,,
2019-11-25,domestic_core,0.1793,0.6438,20.0,,,
2019-11-25,global_macro,-0.0411,0.0973,5.0,0.0137,,1.0
2019-11-26,domestic_core,-0.1427,0.3777,7.0,,,
2019-11-26,global_macro,0.0533,0.0617,3.0,-0.2866,0.6478,2.0
2019-11-27,domestic_core,0.3156,0.529,23.0,,,
2019-11-27,global_macro,0.0975,0.6262,7.0,0.1513,,1.0
2019-11-28,domestic_core,-0.0569,0.6263,22.0,,,
2019-11-28,global_macro,0.0596,0.5437,6.0,,,
2019-11-29,domestic_core,0.029,0.5551,17.0,,,
2019-11-29,global_macro,0.9999,,1.0,,,
2019-11-30,domestic_core,0.0001,,1.0,,,
2019-11-30,global_macro,0.3752,0.8757,2.0,,,
2019-12-01,domestic_core,0.3333,0.5772,3.0,,,
2019-12-01,global_macro,-0.007,0.0102,2.0,,,
2019-12-02,domestic_core,0.1997,0.5652,15.0,,,
2019-12-02,global_macro,0.0073,0.0103,2.0,-0.1308,,1.0
2019-12-03,domestic_core,-0.1967,0.4421,18.0,,,
2019-12-03,global_macro,-0.0378,0.3436,6.0,-0.1756,0.2134,4.0
2019-12-04,domestic_core,-0.0491,0.6863,23.0,,,
2019-12-04,global_macro,-0.1331,0.6758,7.0,-0.1599,,1.0
2019-12-05,domestic_core,0.3413,0.6342,14.0,,,
2019-12-05,global_macro,-0.0817,0.4321,5.0,-0.0695,0.0726,2.0
2019-12-06,domestic_core,0.3937,0.6867,18.0,,,
2019-12-06,global_macro,0.413,0.4786,4.0,,,
2019-12-07,global_macro,0.1507,,1.0,,,
2019-12-08,domestic_core,0.0003,0.0004,2.0,,,
2019-12-08,global_macro,0.2019,,1.0,,,
2019-12-09,domestic_core,0.1255,0.5673,22.0,,,
2019-12-09,global_macro,-0.0001,0.7049,5.0,,,
2019-12-10,domestic_core,-0.0685,0.674,16.0,,,
2019-12-10,global_macro,0.5991,0.5488,5.0,-0.4658,0.5611,3.0
2019-12-11,domestic_core,0.2956,0.5455,21.0,,,
2019-12-11,global_macro,0.2488,0.4996,4.0,,,
2019-12-12,domestic_core,0.3468,0.4477,18.0,,,
2019-12-12,global_macro,-0.0307,0.0614,4.0,0.0372,0.0182,3.0
2019-12-13,domestic_core,0.2692,0.54,21.0,,,
2019-12-13,global_macro,0.2042,0.6108,9.0,-0.1345,0.2552,3.0
2019-12-14,domestic_core,0.0,,1.0,,,
2019-12-14,global_macro,-0.0003,,1.0,,,
2019-12-15,domestic_core,0.1004,0.9262,6.0,,,
2019-12-15,global_macro,0.0004,,1.0,,,
2019-12-16,domestic_core,0.2736,0.5759,18.0,,,
2019-12-16,global_macro,0.9776,,1.0,,,
2019-12-17,domestic_core,0.0922,0.2796,14.0,,,
2019-12-17,global_macro,-0.4129,0.5849,2.0,,,
2019-12-18,domestic_core,0.1168,0.4907,21.0,,,
2019-12-18,global_macro,0.4817,0.6812,2.0,-0.3186,,1.0
2019-12-19,domestic_core,0.5012,0.4901,11.0,,,
2019-12-19,global_macro,0.3371,0.5739,3.0,,,
2019-12-20,domestic_core,-0.0595,0.6793,16.0,,,
2019-12-20,global_macro,0.127,0.2191,3.0,,,
2019-12-21,global_macro,0.0004,,1.0,,,
2019-12-22,domestic_core,0.219,0.7109,7.0,,,
2019-12-22,global_macro,0.0001,,1.0,,,
2019-12-23,domestic_core,0.3331,0.518,12.0,,,
2019-12-23,global_macro,0.2163,0.3744,3.0,-0.1933,,1.0
2019-12-24,domestic_core,0.0567,0.5815,22.0,,,
2019-12-24,global_macro,0.0,0.0001,3.0,,,
2019-12-25,domestic_core,-0.0005,0.0022,5.0,,,
2019-12-25,global_macro,-0.3303,0.572,3.0,,,
2019-12-26,domestic_core,0.139,0.6099,15.0,,,
2019-12-26,global_macro,-0.1195,0.3171,7.0,0.3673,0.4968,2.0
2019-12-27,domestic_core,0.2633,0.42,17.0,,,
2019-12-27,global_macro,-0.0037,0.5268,8.0,0.3291,0.42,2.0
2019-12-28,domestic_core,-0.0013,1.4119,2.0,,,
2019-12-28,global_macro,-0.0224,,1.0,,,
2019-12-29,domestic_core,0.0714,0.624,7.0,,,
2019-12-29,global_macro,,,,0.0153,,1.0
2019-12-30,domestic_core,0.0562,0.5743,22.0,,,
2019-12-30,global_macro,0.0025,0.0063,7.0,-0.4003,0.6015,2.0
2019-12-31,domestic_core,0.2982,0.4776,11.0,,,
2019-12-31,global_macro,-0.0067,0.0121,3.0,,,
2020-01-01,domestic_core,-0.0254,0.6249,6.0,,,
2020-01-01,global_macro,0.0002,0.0003,3.0,0.604,,1.0
2020-01-02,global_macro,-0.4646,0.657,2.0,-0.0981,,1.0
2020-01-03,global_macro,0.0645,0.0912,2.0,-0.5002,0.5873,5.0
2020-01-04,global_macro,-0.0227,0.0323,2.0,0.2658,,1.0
2020-01-05,global_macro,0.0709,0.1738,6.0,,,
2020-01-06,domestic_core,0.0195,0.6015,6.0,,,
2020-01-06,global_macro,0.0916,0.2256,7.0,-0.1653,0.2497,3.0
2020-01-07,domestic_core,0.115,0.588,9.0,,,
2020-01-07,global_macro,0.2063,0.3657,7.0,-0.324,0.2784,2.0
2020-01-08,domestic_core,-0.1509,0.7305,19.0,,,
2020-01-08,global_macro,-0.1111,0.1009,2.0,0.0531,0.7058,3.0
2020-01-09,domestic_core,0.0875,0.6637,12.0,,,
2020-01-09,global_macro,0.0001,0.0001,3.0,0.8742,,1.0
2020-01-10,domestic_core,0.1643,0.4091,6.0,,,
2020-01-10,global_macro,-0.0354,0.0523,2.0,0.0008,,1.0
2020-01-11,domestic_core,0.0,,1.0,,,
2020-01-11,global_macro,0.26,0.5483,2.0,,,
2020-01-12,domestic_core,0.0067,,1.0,,,
2020-01-12,global_macro,0.0015,0.0022,3.0,,,
2020-01-13,domestic_core,0.2027,0.3984,12.0,,,
2020-01-13,global_macro,-0.0009,0.0082,8.0,-0.0064,,1.0
2020-01-14,domestic_core,0.1248,0.3528,8.0,,,
2020-01-14,global_macro,0.0024,0.0048,4.0,-0.1403,,1.0
2020-01-15,domestic_core,-0.0787,0.6016,14.0,,,
2020-01-15,global_macro,0.5165,0.501,5.0,-0.0559,0.1192,2.0
2020-01-16,domestic_core,0.3462,0.504,16.0,,,
2020-01-16,global_macro,-0.0415,0.4949,7.0,0.512,0.4222,2.0
2020-01-17,domestic_core,0.32,0.6725,17.0,,,
2020-01-17,global_macro,0.2441,0.4871,4.0,-0.0743,0.4075,7.0
2020-01-18,global_macro,0.2556,,1.0,,,
2020-01-19,domestic_core,0.4591,0.6029,4.0,,,
2020-01-19,global_macro,-0.0056,,1.0,,,
2020-01-20,domestic_core,0.218,0.5752,14.0,,,
2020-01-20,global_macro,0.1005,0.316,10.0,,,
2020-01-21,domestic_core,0.1547,0.5048,18.0,,,
2020-01-21,global_macro,-0.0001,,1.0,,,
2020-01-22,domestic_core,0.0851,0.5294,17.0,,,
2020-01-22,global_macro,0.3077,0.5327,6.0,,,
2020-01-23,domestic_core,-0.0417,0.6048,12.0,,,
2020-01-23,global_macro,0.3225,0.4701,7.0,,,
2020-01-24,global_macro,-0.0012,0.0026,3.0,-0.8952,,1.0
2020-01-25,global_macro,-0.1997,,1.0,,,
2020-01-26,domestic_core,0.3806,0.5217,5.0,,,
2020-01-27,domestic_core,-0.3334,0.7399,7.0,,,
2020-01-27,global_macro,-0.0608,0.0823,2.0,-0.4876,0.3832,6.0
2020-01-28,domestic_core,-0.2132,0.618,27.0,,,
2020-01-28,global_macro,-0.229,0.4546,4.0,-0.3388,0.5874,3.0
2020-01-29,domestic_core,0.2497,0.5643,19.0,,,
2020-01-29,global_macro,0.5024,0.6823,2.0,-0.1843,0.0897,3.0
2020-01-30,domestic_core,-0.0101,0.5487,20.0,,,
2020-01-30,global_macro,0.2152,0.3727,3.0,-0.4512,0.4604,3.0
2020-01-31,domestic_core,-0.0747,0.65,12.0,,,
2020-01-31,global_macro,-0.0713,0.663,6.0,-0.712,0.3412,3.0
2020-02-01,global_macro,-0.9831,,1.0,,,
2020-02-02,domestic_core,-0.0059,0.0104,3.0,,,
2020-02-02,global_macro,0.0401,0.0704,3.0,,,
2020-02-03,domestic_core,0.0696,0.613,21.0,,,
2020-02-03,global_macro,0.4286,0.5247,5.0,,,
2020-02-04,domestic_core,0.3151,0.6185,15.0,,,
2020-02-04,global_macro,0.014,0.6044,6.0,0.054,0.159,2.0
2020-02-05,domestic_core,0.2368,0.3693,14.0,,,
2020-02-05,global_macro,0.4997,0.5762,4.0,0.4981,0.5006,2.0
2020-02-06,domestic_core,0.013,0.5819,17.0,,,
2020-02-06,global_macro,0.271,0.4707,3.0,-0.0257,0.0276,2.0
2020-02-07,domestic_core,-0.0164,0.5979,19.0,,,
2020-02-07,global_macro,-0.0725,0.1777,6.0,,,
2020-02-08,global_macro,0.0366,0.2248,2.0,,,
2020-02-09,domestic_core,0.6264,0.5486,3.0,,,
2020-02-10,domestic_core,0.1742,0.7685,17.0,,,
2020-02-10,global_macro,-0.4282,0.5621,4.0,,,
2020-02-11,domestic_core,0.3802,0.5454,14.0,,,
2020-02-11,global_macro,0.2341,0.4221,4.0,0.0872,0.0808,2.0
2020-02-12,domestic_core,-0.0037,0.6644,14.0,,,
2020-02-12,global_macro,0.2643,0.4656,7.0,,,
2020-02-13,domestic_core,0.2833,0.6482,20.0,,,
2020-02-13,global_macro,-0.0025,,1.0,,,
2020-02-14,domestic_core,0.0292,0.7108,17.0,,,
2020-02-14,global_macro,0.3062,0.5367,3.0,,,
2020-02-15,domestic_core,0.9992,,1.0,,,
2020-02-15,global_macro,-0.0133,0.0262,2.0,,,
2020-02-16,domestic_core,-0.3443,0.8535,5.0,,,
2020-02-17,domestic_core,0.1145,0.6398,15.0,,,
2020-02-17,global_macro,0.0633,0.1566,5.0,,,
2020-02-18,domestic_core,-0.0894,0.8054,22.0,,,
2020-02-18,global_macro,,,,0.3802,0.5116,2.0
2020-02-19,domestic_core,-0.2065,0.5257,19.0,,,
2020-02-19,global_macro,-0.0263,0.7354,4.0,-0.3949,0.677,2.0
2020-02-20,domestic_core,0.589,0.5213,8.0,,,
2020-02-20,global_macro,-0.1851,0.3897,6.0,-0.2263,0.3991,4.0
2020-02-21,domestic_core,0.0034,0.5914,16.0,,,
2020-02-21,global_macro,-0.0962,0.1603,5.0,-0.8775,,1.0
2020-02-22,domestic_core,-0.0,,1.0,,,
2020-02-22,global_macro,-0.1519,0.2149,2.0,,,
2020-02-23,domestic_core,0.0012,0.0016,2.0,,,
2020-02-23,global_macro,-0.0027,0.0054,2.0,-0.8129,,1.0
2020-02-24,domestic_core,-0.1614,0.5371,19.0,,,
2020-02-24,global_macro,0.0284,,1.0,-0.6017,0.3784,5.0
2020-02-25,domestic_core,0.0048,0.528,20.0,,,
2020-02-25,global_macro,-0.1255,0.6522,6.0,-0.4845,0.4771,9.0
2020-02-26,domestic_core,-0.2069,0.4979,19.0,,,
2020-02-26,global_macro,-0.1474,0.8398,10.0,-0.3013,0.4076,8.0
2020-02-27,domestic_core,-0.0177,0.7427,22.0,,,
2020-02-27,global_macro,-0.1078,0.2937,6.0,-0.4635,0.4592,5.0
2020-02-28,domestic_core,0.1191,0.6276,25.0,,,
2020-02-28,global_macro,0.0666,0.5991,11.0,-0.2863,0.3737,8.0
2020-02-29,domestic_core,0.0002,,1.0,,,
2020-02-29,global_macro,-0.2449,0.4241,3.0,-0.0661,0.0422,2.0
2020-03-01,domestic_core,-0.0532,0.3462,8.0,,,
2020-03-01,global_macro,-0.0016,,1.0,-0.3161,0.405,2.0
2020-03-02,domestic_core,0.0994,0.5472,20.0,,,
2020-03-02,global_macro,0.0156,0.9587,3.0,-0.5148,0.4349,4.0
2020-03-03,domestic_core,0.1857,0.5366,29.0,,,
2020-03-03,global_macro,0.2034,0.3835,7.0,-0.4123,0.4844,5.0
2020-03-04,domestic_core,0.2416,0.5722,16.0,,,
2020-03-04,global_macro,0.1999,0.4465,5.0,-0.0052,0.1068,4.0
2020-03-05,domestic_core,0.1356,0.6216,21.0,,,
2020-03-05,global_macro,0.0025,0.0067,7.0,-0.467,0.4172,4.0
2020-03-06,domestic_core,-0.0467,0.8167,11.0,,,
2020-03-06,global_macro,-0.5858,0.5293,5.0,-0.4793,0.5093,4.0
2020-03-07,domestic_core,-0.0,,1.0,,,
2020-03-07,global_macro,-0.095,,1.0,-0.5371,0.3265,3.0
2020-03-08,domestic_core,0.1483,0.7264,6.0,,,
2020-03-08,global_macro,-0.1433,0.3036,3.0,,,
2020-03-09,domestic_core,-0.0326,0.7259,20.0,,,
2020-03-09,global_macro,0.0073,0.4176,10.0,-0.3545,0.6068,7.0
2020-03-10,domestic_core,-0.014,0.6587,21.0,,,
2020-03-10,global_macro,-0.0757,0.163,5.0,-0.1012,0.2265,9.0
2020-03-11,domestic_core,-0.0295,0.6975,21.0,,,
2020-03-11,global_macro,0.4208,0.6335,4.0,-0.7323,0.3632,6.0
2020-03-12,domestic_core,-0.2684,0.4868,31.0,,,
2020-03-12,global_macro,-0.0482,0.4561,11.0,-0.2449,0.4415,14.0
2020-03-13,domestic_core,-0.1514,0.521,47.0,,,
2020-03-13,global_macro,-0.2233,0.3337,16.0,-0.1333,0.4301,9.0
2020-03-14,domestic_core,0.3138,0.4437,2.0,,,
2020-03-14,global_macro,-0.9668,,1.0,-0.8867,0.0434,2.0
2020-03-15,domestic_core,-0.2016,0.476,4.0,,,
2020-03-15,global_macro,-0.0607,0.3991,4.0,-0.5539,,1.0
2020-03-16,domestic_core,-0.0676,0.6832,22.0,,,
2020-03-16,global_macro,0.001,0.0068,10.0,-0.4407,0.4448,8.0
2020-03-17,domestic_core,0.0397,0.687,27.0,,,
2020-03-17,global_macro,0.0825,0.4954,16.0,0.0769,0.5503,5.0
2020-03-18,domestic_core,-0.0173,0.709,21.0,,,
2020-03-18,global_macro,-0.2852,0.6376,10.0,-0.1832,0.5402,8.0
2020-03-19,domestic_core,-0.1819,0.5576,32.0,,,
2020-03-19,global_macro,-0.1733,0.5347,12.0,0.2617,,1.0
2020-03-20,domestic_core,0.0775,0.616,28.0,,,
2020-03-20,global_macro,0.0013,0.626,6.0,-0.2037,0.5576,8.0
2020-03-21,domestic_core,0.0315,,1.0,,,
2020-03-21,global_macro,-0.3013,0.4262,2.0,,,
2020-03-22,domestic_core,-0.201,0.3988,6.0,,,
2020-03-22,global_macro,-0.0085,0.0113,2.0,-0.6548,0.2745,3.0
2020-03-23,domestic_core,-0.1302,0.4845,30.0,,,
2020-03-23,global_macro,-0.001,0.0011,3.0,0.1073,0.4645,4.0
2020-03-24,domestic_core,0.1645,0.5128,36.0,,,
2020-03-24,global_macro,-0.0284,0.0618,5.0,-0.2016,0.3303,5.0
2020-03-25,domestic_core,0.0192,0.6777,18.0,,,
2020-03-25,global_macro,0.1306,0.3388,10.0,0.1552,0.2288,3.0
2020-03-26,domestic_core,-0.0704,0.7569,16.0,,,
2020-03-26,global_macro,-0.2387,0.4748,4.0,-0.3876,0.5743,6.0
2020-03-27,domestic_core,0.2183,0.7039,19.0,,,
2020-03-27,global_macro,0.086,0.3632,6.0,0.0586,0.2821,7.0
2020-03-28,domestic_core,-0.4991,0.7062,2.0,,,
2020-03-28,global_macro,-0.0162,,1.0,,,
2020-03-29,domestic_core,-0.1008,0.2036,6.0,,,
2020-03-29,global_macro,0.4957,0.7058,2.0,,,
2020-03-30,domestic_core,-0.0514,0.6466,31.0,,,
2020-03-30,global_macro,-0.0034,0.5701,7.0,-0.0837,0.5101,4.0
2020-03-31,domestic_core,0.2407,0.5251,16.0,,,
2020-03-31,global_macro,0.0763,0.7171,5.0,-0.2372,0.3049,4.0
2020-04-01,domestic_core,-0.2048,0.6198,23.0,,,
2020-04-01,global_macro,-0.0226,0.0138,2.0,-0.311,0.3298,6.0
2020-04-02,domestic_core,0.0528,0.5105,20.0,,,
2020-04-02,global_macro,-0.2449,0.4595,8.0,-0.4647,0.5903,2.0
2020-04-03,domestic_core,0.0295,0.7396,19.0,,,
2020-04-03,global_macro,-0.4713,0.5034,5.0,-0.028,0.0832,3.0
2020-04-04,domestic_core,-0.3442,0.4364,4.0,,,
